approved_bal,sex,education,marriage,age,status,balance,payment,utilization,default
220000,1,1,2,28,0,184,1709,0.0008363636363636364,0
120000,1,1,2,27,0,21812,1700,0.18176666666666666,0
50000,1,2,2,23,0,45708,6000,0.91416,0
260000,1,3,2,35,0,33078,10000,0.1272230769230769,0
80000,1,2,1,27,0,58777,3000,0.7347125,0
50000,1,1,2,30,0,50457,2400,1.00914,0
20000,1,2,2,27,0,1200,0,0.06,0
50000,1,2,1,29,0,47555,1932,0.9511,0
20000,1,3,2,23,1,19901,0,0.99505,0
150000,1,1,2,30,0,84777,2881,0.56518,0
620000,1,2,2,29,0,524191,19306,0.8454693548387097,0
270000,1,3,2,36,0,276192,11000,1.0229333333333333,0
130000,1,2,2,29,1,88766,5000,0.6828153846153846,1
150000,1,2,2,22,0,82791,3187,0.55194,0
50000,1,2,1,26,0,38189,3000,0.76378,0
50000,1,2,1,26,1,13294,0,0.26588,1
20000,1,2,2,23,2,15021,6000,0.75105,1
50000,1,2,2,22,0,2454,0,0.04908,0
170000,1,1,2,25,0,112367,5451,0.6609823529411765,0
50000,1,2,2,29,0,51232,1900,1.02464,0
20000,1,3,2,22,0,18306,1287,0.9153,0
20000,1,2,2,22,1,14542,0,0.7271,1
20000,1,2,2,21,0,23675,1800,1.18375,0
20000,1,2,2,21,0,18671,1614,0.93355,0
20000,1,1,2,22,0,19231,1331,0.96155,1
90000,1,2,2,25,0,79938,3000,0.8882,0
80000,1,2,1,26,0,495,0,0.0061875,0
50000,1,1,2,22,0,28725,2000,0.5745,1
60000,1,1,2,23,0,31348,20109,0.5224666666666666,0
50000,1,2,2,22,0,49718,1786,0.99436,0
20000,1,1,2,22,0,17875,3300,0.89375,0
20000,1,3,2,23,0,19812,1300,0.9906,0
50000,1,2,2,24,0,90,7396,0.0018,0
80000,1,1,2,24,0,50781,4400,0.6347625,0
50000,1,1,2,22,0,38251,4000,0.76502,0
20000,1,2,2,22,1,17456,0,0.8728,1
20000,1,2,2,22,2,15662,900,0.7831,0
50000,1,3,1,22,0,45458,2051,0.90916,1
50000,1,3,2,23,0,4332,0,0.08664,0
50000,1,2,2,23,0,35176,2007,0.70352,0
20000,1,2,2,23,1,16830,50,0.8415,0
420000,1,2,1,24,0,392639,16117,0.9348547619047619,0
50000,1,2,2,25,0,17826,1400,0.35652,0
110000,1,2,2,26,1,83796,5200,0.7617818181818182,0
20000,1,2,2,22,0,16439,1279,0.82195,0
50000,1,3,2,23,0,9168,1166,0.18336,0
180000,1,2,2,23,0,96709,4485,0.5372722222222223,0
20000,1,2,2,22,0,18690,3500,0.9345,0
20000,1,2,2,21,0,22291,1700,1.11455,0
20000,1,2,2,21,0,20070,1072,1.0035,0
20000,1,2,2,22,2,18292,0,0.9146,1
50000,1,2,2,22,0,38311,20052,0.76622,0
50000,1,3,2,26,2,31708,1700,0.63416,0
70000,1,2,2,27,2,29193,1800,0.41704285714285716,1
50000,1,2,2,27,1,47568,0,0.95136,1
150000,1,1,1,32,0,15000,0,0.1,0
100000,1,2,2,26,0,44053,2206,0.44053,0
20000,1,2,2,24,0,15730,1313,0.7865,0
20000,1,2,2,24,0,14068,3200,0.7034,0
20000,1,3,2,24,0,3724,2000,0.1862,0
20000,1,2,2,22,0,20813,1000,1.04065,0
100000,1,3,2,25,0,76068,2895,0.76068,0
190000,1,2,2,29,0,185222,5836,0.9748526315789474,0
50000,1,2,2,22,0,47871,1546,0.95742,0
20000,1,3,2,24,1,14665,0,0.73325,1
70000,1,2,1,26,1,8587,1100,0.12267142857142857,0
50000,1,2,2,24,0,52359,2064,1.04718,0
20000,1,2,2,25,1,20873,4,1.04365,1
20000,1,1,2,24,0,720,100,0.036,1
20000,1,2,2,24,0,10768,1502,0.5384,0
50000,1,2,2,24,0,48846,1904,0.97692,0
20000,1,1,2,23,0,10242,10000,0.5121,0
50000,1,2,2,23,1,0,0,0.0,0
50000,1,2,2,24,1,5784,0,0.11568,0
20000,1,1,2,24,1,255,541,0.01275,0
20000,1,2,2,25,1,12589,0,0.62945,0
50000,1,2,2,25,0,46980,1910,0.9396,1
70000,1,1,2,25,0,23799,9000,0.3399857142857143,0
20000,1,2,2,27,0,12546,1500,0.6273,1
20000,1,2,1,24,1,17611,1000,0.88055,0
20000,1,2,2,23,0,20432,1280,1.0216,0
20000,1,2,2,25,0,17286,1594,0.8643,1
220000,1,1,2,26,0,44432,100000,0.20196363636363637,0
120000,1,2,2,25,1,63119,2200,0.5259916666666666,1
140000,1,1,2,26,0,17376,4907,0.12411428571428572,0
50000,1,1,2,27,0,48215,4007,0.9643,0
50000,1,2,2,25,0,47034,2500,0.94068,0
10000,1,2,2,26,1,7140,11153,0.714,0
50000,1,1,2,25,0,18164,1900,0.36328,0
50000,1,2,2,26,0,25126,2000,0.50252,0
20000,1,1,2,25,0,26694,1200,1.3347,0
200000,1,1,2,26,0,-4,913,-2e-05,0
40000,1,1,2,26,0,21651,5009,0.541275,0
30000,1,2,2,23,0,14404,3196,0.48013333333333336,0
20000,1,2,2,23,2,15789,1610,0.78945,1
50000,1,2,2,23,0,51274,4175,1.02548,0
20000,1,3,2,24,0,546,0,0.0273,0
130000,1,2,2,25,0,72850,3300,0.5603846153846154,0
160000,1,2,2,25,0,4071,1060,0.02544375,0
110000,1,2,2,25,0,54165,88490,0.4924090909090909,0
50000,1,2,2,37,0,16029,1281,0.32058,1
50000,1,2,2,25,0,29206,25000,0.58412,0
240000,1,2,2,26,0,27967,10016,0.11652916666666667,0
20000,1,2,2,27,0,2003,1086,0.10015,0
500000,1,3,2,30,0,1092,4303,0.002184,0
60000,1,2,2,26,0,59487,2113,0.99145,0
50000,1,3,2,25,0,47727,2100,0.95454,0
50000,1,2,2,24,0,46521,2150,0.93042,0
30000,1,2,2,25,0,30274,1932,1.0091333333333334,0
80000,1,2,1,25,1,80906,3800,1.011325,0
20000,1,2,1,25,0,14447,1552,0.72235,0
10000,1,2,2,26,0,8882,1300,0.8882,0
100000,1,1,2,26,0,1544,1100,0.01544,1
50000,1,2,2,23,2,51246,8,1.02492,0
60000,1,2,2,26,0,58072,2282,0.9678666666666667,1
400000,1,2,2,27,0,15330,2501,0.038325,0
50000,1,3,2,27,0,32590,0,0.6518,0
110000,1,2,2,27,0,102551,5500,0.9322818181818182,0
30000,1,3,2,23,0,4443,430,0.1481,0
230000,1,2,2,27,0,34592,1816,0.1504,0
20000,1,3,3,23,0,18455,2000,0.92275,0
30000,1,1,2,24,0,6003,1440,0.2001,0
90000,1,2,2,25,0,91151,3453,1.012788888888889,0
30000,1,2,2,25,2,24279,1713,0.8093,1
20000,1,3,2,24,4,20569,0,1.02845,1
20000,1,2,2,24,2,17996,2100,0.8998,1
50000,1,2,2,24,0,12236,1300,0.24472,0
80000,1,2,2,25,0,416,416,0.0052,0
120000,1,1,2,28,0,231,6673,0.001925,0
50000,1,2,2,25,0,5814,0,0.11628,0
200000,1,1,2,26,0,50124,1830,0.25062,0
150000,1,2,2,25,0,140662,6000,0.9377466666666666,0
360000,1,1,2,24,2,1188,1003,0.0033,1
60000,1,1,2,25,0,56918,5914,0.9486333333333333,0
80000,1,2,2,25,3,79977,0,0.9997125,0
320000,1,1,2,25,0,146183,6206,0.456821875,0
140000,1,2,2,25,2,142697,5010,1.0192642857142857,1
20000,1,2,1,26,3,1050,0,0.0525,1
110000,1,2,2,26,0,60808,196,0.5528,0
190000,1,2,2,26,0,45694,9000,0.24049473684210526,0
130000,1,2,2,25,0,113290,5650,0.8714615384615385,0
160000,1,1,2,26,0,138825,6800,0.86765625,1
260000,1,1,2,26,0,250303,7065,0.9627038461538462,0
80000,1,1,2,26,0,7412,945,0.09265,0
50000,1,2,2,25,0,28651,14200,0.57302,1
100000,1,1,2,26,0,91189,3500,0.91189,0
20000,1,2,2,27,1,7326,0,0.3663,1
160000,1,2,2,28,0,84879,2593,0.53049375,0
340000,1,1,2,26,0,241720,8000,0.7109411764705882,0
70000,1,3,2,27,2,58009,0,0.8287,1
50000,1,1,2,27,2,51042,0,1.02084,1
60000,1,1,2,26,0,1870,32607,0.031166666666666665,0
20000,1,3,2,27,3,1200,0,0.06,1
50000,1,1,2,27,0,35215,1600,0.7043,0
240000,1,1,2,26,0,5010,1188,0.020875,0
20000,1,2,2,23,0,9550,1480,0.4775,0
50000,1,2,2,25,0,29827,1536,0.59654,0
130000,1,2,2,25,0,39074,1766,0.30056923076923076,0
50000,1,2,2,25,0,49899,1679,0.99798,0
130000,1,2,2,27,0,6136,9272,0.0472,0
20000,1,1,2,27,0,19483,1258,0.97415,0
110000,1,3,1,27,0,108435,3509,0.9857727272727272,0
200000,1,3,2,28,0,203357,7064,1.016785,0
160000,1,3,2,26,0,58929,3000,0.36830625,0
310000,1,2,2,26,0,304091,12805,0.9809387096774194,0
90000,1,1,2,27,1,0,0,0.0,0
20000,1,2,2,22,4,16226,0,0.8113,1
240000,1,2,2,28,0,44996,0,0.18748333333333334,0
260000,1,2,2,32,0,60587,0,0.23302692307692308,0
120000,1,2,2,27,0,29344,5053,0.24453333333333332,0
80000,1,2,2,27,1,83062,0,1.038275,0
160000,1,1,2,27,0,5574,3353,0.0348375,0
130000,1,2,2,27,0,7100,1100,0.054615384615384614,0
20000,1,1,2,23,0,14697,12483,0.73485,0
170000,1,2,1,26,0,30779,1675,0.18105294117647058,0
110000,1,3,2,27,0,45443,15567,0.41311818181818183,0
50000,1,2,1,25,0,26339,1800,0.52678,0
70000,1,2,2,26,0,65329,3000,0.9332714285714285,0
80000,1,2,2,25,0,77901,3600,0.9737625,0
50000,1,1,2,25,0,13886,3000,0.27772,0
60000,1,1,2,27,0,20567,4000,0.34278333333333333,0
100000,1,2,1,28,0,74269,2812,0.74269,0
50000,1,1,2,27,0,17468,32400,0.34936,0
180000,1,1,1,28,2,187205,5,1.0400277777777778,0
250000,1,1,2,27,0,73,2265,0.000292,0
140000,1,2,2,27,0,24048,2014,0.17177142857142857,0
200000,1,1,2,28,0,6905,4628,0.034525,0
70000,1,1,2,29,0,32938,1548,0.47054285714285715,0
160000,1,2,2,28,0,7169,581,0.04480625,0
30000,1,2,2,28,1,26026,2000,0.8675333333333334,0
110000,1,1,2,28,0,102282,5200,0.9298363636363637,0
180000,1,1,2,27,0,20793,10053,0.11551666666666667,0
150000,1,1,2,28,0,24942,80284,0.16628,0
110000,1,2,2,28,0,111425,4300,1.0129545454545454,0
90000,1,1,2,27,0,84404,3100,0.9378222222222222,0
110000,1,1,2,28,0,107800,4000,0.98,0
40000,1,2,2,28,0,3333,167,0.083325,0
40000,1,1,2,28,0,38941,2002,0.973525,0
180000,1,1,2,27,2,10070,1500,0.05594444444444444,0
210000,1,2,2,28,2,209479,10000,0.9975190476190476,1
260000,1,2,2,28,0,251829,10000,0.9685730769230769,0
20000,1,2,2,25,0,769,1500,0.03845,0
150000,1,2,1,29,0,14075,0,0.09383333333333334,0
250000,1,2,2,26,0,123148,15447,0.492592,0
80000,1,1,2,27,0,74640,20024,0.933,0
30000,1,2,2,24,0,14597,1568,0.48656666666666665,1
20000,1,3,1,27,0,-2000,2780,-0.1,0
50000,1,2,1,29,1,23451,0,0.46902,1
460000,1,1,2,29,0,428369,16833,0.9312369565217391,0
340000,1,2,1,30,0,326,7132,0.0009588235294117647,0
10000,1,2,2,23,0,4304,1100,0.4304,0
50000,1,2,2,24,0,11772,1469,0.23544,0
110000,1,2,2,24,0,74349,3101,0.6759,0
50000,1,2,2,22,2,45614,5991,0.91228,0
100000,1,1,2,27,0,194,1000,0.00194,1
80000,1,1,2,27,0,400,600,0.005,0
500000,1,2,2,28,0,33758,1626,0.067516,0
360000,1,1,2,28,0,0,0,0.0,0
280000,1,2,1,29,0,-650,0,-0.0023214285714285715,0
300000,1,2,1,29,0,8857,3000,0.029523333333333332,0
20000,1,3,2,27,0,390,0,0.0195,0
500000,1,1,2,28,0,92442,7036,0.184884,0
500000,1,1,2,27,0,252881,30032,0.505762,0
360000,1,1,2,28,0,9179,10977,0.025497222222222223,0
50000,1,2,2,27,0,3043,2446,0.06086,0
30000,1,1,2,29,0,27720,0,0.924,0
50000,1,1,2,29,0,759,360,0.01518,0
20000,1,1,2,29,0,22819,1700,1.14095,0
20000,1,3,1,29,0,14171,2000,0.70855,0
80000,1,2,2,27,2,58324,0,0.72905,1
230000,1,2,1,28,0,231357,10000,1.0059,0
110000,1,2,2,27,0,107339,3873,0.975809090909091,0
90000,1,2,2,27,0,64497,2297,0.7166333333333333,0
200000,1,1,2,28,2,833,932,0.004165,0
60000,1,1,2,25,0,55656,4041,0.9276,0
50000,1,2,2,29,1,38916,0,0.77832,1
130000,1,1,2,29,0,78337,4000,0.6025923076923076,0
260000,1,2,1,29,0,30903,1200,0.1188576923076923,0
240000,1,2,2,29,0,90440,3500,0.37683333333333335,0
260000,1,1,2,28,0,825,650,0.003173076923076923,0
100000,1,1,2,29,0,711,1000,0.00711,1
50000,1,2,2,29,0,13778,2600,0.27556,0
150000,1,1,2,27,0,149340,10000,0.9956,0
40000,1,1,2,27,0,33077,1554,0.826925,0
20000,1,2,2,24,0,17172,1597,0.8586,0
30000,1,1,2,28,0,29234,2000,0.9744666666666667,0
280000,1,1,2,28,0,10296,3543,0.03677142857142857,0
430000,1,1,2,29,0,402396,14000,0.9358046511627907,0
70000,1,2,2,29,0,17103,1500,0.24432857142857142,1
30000,1,3,2,29,0,27904,1500,0.9301333333333334,0
30000,1,2,2,27,0,7956,5000,0.2652,0
80000,1,1,2,29,0,2170,17568,0.027125,0
50000,1,1,2,27,0,47189,1778,0.94378,0
230000,1,1,2,27,0,24874,2000,0.10814782608695653,0
230000,1,1,2,29,0,41154,4000,0.1789304347826087,0
110000,1,2,2,29,2,55700,5000,0.5063636363636363,1
200000,1,2,2,29,3,2500,0,0.0125,1
50000,1,1,2,28,0,44619,2150,0.89238,0
60000,1,1,2,28,0,30567,1519,0.50945,0
320000,1,2,2,29,2,172655,10000,0.539546875,0
220000,1,1,2,28,0,150544,12000,0.6842909090909091,0
470000,1,1,2,29,0,215666,7395,0.45886382978723406,0
60000,1,1,2,29,0,11976,2000,0.1996,0
330000,1,2,1,29,0,25131,1200,0.07615454545454546,0
110000,1,2,2,28,2,109241,5600,0.9931,1
80000,1,2,1,29,4,12237,0,0.1529625,1
290000,1,1,2,30,0,243992,11091,0.841351724137931,0
20000,1,2,2,22,3,2400,0,0.12,1
30000,1,1,2,28,2,9799,2350,0.32663333333333333,0
80000,1,3,2,27,0,58323,4000,0.7290375,0
50000,1,2,1,28,0,28249,1196,0.56498,1
150000,1,2,2,28,0,88609,4660,0.5907266666666666,0
20000,1,3,2,28,1,18534,0,0.9267,0
140000,1,2,2,24,0,103884,4000,0.7420285714285715,0
260000,1,1,2,30,0,182329,10000,0.7012653846153846,0
120000,1,2,2,30,0,2494,1997,0.020783333333333334,0
110000,1,2,1,30,0,35283,1500,0.32075454545454546,0
140000,1,1,2,30,0,132970,6334,0.9497857142857142,0
100000,1,1,2,27,1,108762,25,1.08762,0
360000,1,1,2,30,0,9939,14226,0.027608333333333332,0
70000,1,2,1,30,0,68671,2500,0.9810142857142857,0
210000,1,1,1,30,0,129890,12112,0.6185238095238095,0
200000,1,2,2,30,0,15140,18044,0.0757,0
200000,1,2,2,28,0,162439,4000,0.812195,0
160000,1,1,2,28,0,157921,6000,0.98700625,0
120000,1,1,2,31,1,-190,0,-0.0015833333333333333,1
180000,1,2,2,32,1,173179,0,0.9621055555555555,0
240000,1,2,2,29,0,210522,20000,0.877175,0
120000,1,2,2,27,0,113556,4200,0.9463,1
200000,1,2,2,28,0,99216,5300,0.49608,0
280000,1,1,1,30,0,166037,12126,0.5929892857142857,0
20000,1,3,1,30,0,16925,1000,0.84625,1
20000,1,2,1,30,1,17005,0,0.85025,1
260000,1,2,2,29,0,8832,15,0.03396923076923077,1
220000,1,2,2,29,0,326,326,0.0014818181818181818,0
30000,1,2,1,30,0,5678,20774,0.18926666666666667,0
80000,1,2,1,29,0,80832,2000,1.0104,0
80000,1,2,2,30,2,66995,2500,0.8374375,1
140000,1,1,2,30,0,1800,1885,0.012857142857142857,0
220000,1,3,1,30,2,780,390,0.0035454545454545456,1
110000,1,1,2,30,0,57040,5000,0.5185454545454545,0
240000,1,2,1,31,0,168376,7648,0.7015666666666667,0
170000,1,1,2,28,0,145584,6500,0.8563764705882353,0
210000,1,1,1,31,0,140994,5100,0.6714,0
300000,1,1,2,29,0,1898,2572,0.006326666666666667,1
190000,1,3,2,26,0,124896,4633,0.6573473684210527,0
200000,1,3,2,27,0,4484,195316,0.02242,0
150000,1,2,2,25,0,141242,4000,0.9416133333333333,0
50000,1,2,2,23,0,16252,1600,0.32504,0
10000,1,1,2,24,0,-2,0,-0.0002,0
70000,1,1,2,31,0,25856,13737,0.3693714285714286,0
470000,1,1,2,30,0,9884,3301,0.021029787234042554,0
250000,1,1,2,28,0,4003,2549,0.016012,0
70000,1,3,2,28,0,71199,2507,1.0171285714285714,0
270000,1,1,2,29,0,1576,199973,0.005837037037037037,0
180000,1,3,3,27,0,349,1260,0.0019388888888888889,1
230000,1,1,2,29,2,481,12381,0.002091304347826087,0
80000,1,3,2,30,2,79629,1691,0.9953625,1
290000,1,2,2,30,0,792,264,0.0027310344827586206,0
230000,1,1,2,30,0,33400,36348,0.14521739130434783,0
130000,1,2,1,31,0,132242,5000,1.017246153846154,0
500000,1,2,2,32,0,331751,10558,0.663502,0
580000,1,1,2,32,0,49193,11686,0.08481551724137931,0
180000,1,2,2,30,0,42198,2000,0.23443333333333333,0
460000,1,1,2,31,0,4533,5002,0.009854347826086957,0
70000,1,2,1,30,1,72576,0,1.0368,1
310000,1,1,2,32,0,217464,8500,0.7014967741935484,0
50000,1,1,2,30,1,49233,0,0.98466,1
200000,1,2,2,32,2,88808,0,0.44404,1
300000,1,1,2,31,0,4370,0,0.014566666666666667,0
110000,1,1,2,31,0,7300,593,0.06636363636363636,0
50000,1,1,2,27,1,-45,1000,-0.0009,1
360000,1,3,1,31,0,0,392,0.0,0
220000,1,2,2,31,0,38386,3000,0.17448181818181818,0
190000,1,1,2,31,0,104503,4000,0.5500157894736842,0
20000,1,3,2,23,2,18337,1602,0.91685,1
80000,1,1,2,31,0,6887,171,0.0860875,0
50000,1,1,2,29,0,51234,2300,1.02468,0
50000,1,2,2,30,1,13745,125,0.2749,0
360000,1,2,2,31,0,34831,5059,0.09675277777777777,0
90000,1,1,2,30,0,40768,2000,0.45297777777777776,0
200000,1,3,2,30,0,0,680,0.0,0
410000,1,2,2,30,0,7011,9222,0.0171,0
330000,1,1,2,31,0,165042,9000,0.5001272727272728,0
100000,1,1,2,30,0,96846,5055,0.96846,0
200000,1,2,1,31,0,6961,3853,0.034805,0
110000,1,2,1,30,0,47755,1525,0.43413636363636365,0
90000,1,1,2,31,1,33868,1600,0.3763111111111111,1
320000,1,2,2,30,0,26310,2728,0.08221875,0
70000,1,1,2,30,0,832,0,0.011885714285714286,0
220000,1,2,2,30,0,91210,4000,0.41459090909090907,0
180000,1,1,2,32,2,220901,0,1.2272277777777778,1
180000,1,1,2,31,0,12805,2000,0.07113888888888889,0
240000,1,2,2,31,0,231467,8500,0.9644458333333333,1
140000,1,2,2,30,0,70568,2100,0.5040571428571429,1
280000,1,2,2,30,2,106907,6900,0.3818107142857143,0
30000,1,1,1,31,1,14107,1200,0.47023333333333334,1
20000,1,2,2,31,0,5380,0,0.269,0
80000,1,1,2,29,0,58246,5000,0.728075,0
230000,1,2,2,30,0,171861,10000,0.7472217391304348,0
200000,1,2,1,30,0,143266,6000,0.71633,1
520000,1,1,2,29,0,464541,15521,0.8933480769230769,0
400000,1,2,2,29,0,237425,8600,0.5935625,1
370000,1,1,2,31,0,35605,5000,0.09622972972972973,0
150000,1,2,1,31,0,500,15338,0.0033333333333333335,0
80000,1,2,2,26,1,27897,0,0.3487125,1
430000,1,3,2,26,0,438795,18000,1.020453488372093,0
20000,1,2,2,24,0,19498,2000,0.9749,1
50000,1,2,2,27,0,49321,1700,0.98642,0
60000,1,2,2,24,2,48945,4549,0.81575,1
360000,1,1,2,28,0,2988,2766,0.0083,0
280000,1,1,2,31,0,-1,0,-3.5714285714285714e-06,0
360000,1,2,1,29,0,18454,6028,0.05126111111111111,0
420000,1,1,1,32,0,60825,1407,0.14482142857142857,0
320000,1,1,2,31,0,4445,4984,0.013890625,0
90000,1,2,1,31,0,5287,2500,0.058744444444444446,0
360000,1,1,2,33,0,5484,4317,0.015233333333333333,1
70000,1,2,2,30,0,68668,2347,0.9809714285714286,0
50000,1,2,2,26,0,46008,1007,0.92016,0
200000,1,3,1,30,0,141785,7000,0.708925,0
250000,1,1,2,31,0,0,0,0.0,0
150000,1,1,2,33,0,1340,1815,0.008933333333333333,0
350000,1,2,1,33,0,694,10524,0.001982857142857143,0
30000,1,2,1,32,0,28729,2000,0.9576333333333333,0
200000,1,1,2,30,2,173639,7310,0.868195,0
200000,1,1,2,32,0,78284,5005,0.39142,0
150000,1,2,2,29,0,102802,12186,0.6853466666666667,0
190000,1,1,2,30,0,138429,4555,0.7285736842105263,0
340000,1,2,2,30,0,20865,2000,0.06136764705882353,0
280000,1,1,2,30,0,17913,380,0.063975,0
30000,1,2,2,47,0,29119,1500,0.9706333333333333,0
300000,1,3,1,35,0,0,0,0.0,0
80000,1,3,1,41,0,81070,2385,1.013375,0
30000,1,2,1,40,2,20801,3400,0.6933666666666667,1
40000,1,2,1,37,0,9608,3000,0.2402,0
200000,1,2,2,29,0,145090,12000,0.72545,0
200000,1,2,2,30,0,83149,13550,0.415745,0
110000,1,1,2,29,0,750,71022,0.006818181818181818,0
100000,1,1,2,31,2,93975,3500,0.93975,1
20000,1,2,1,34,2,390,18864,0.0195,1
120000,1,3,1,46,0,104153,4500,0.8679416666666666,0
280000,1,2,1,37,0,85029,2625,0.303675,0
280000,1,2,2,30,0,29161,1282,0.10414642857142857,0
420000,1,1,1,43,0,3542,3010,0.008433333333333333,0
80000,1,1,1,41,0,11688,8739,0.1461,0
360000,1,1,1,49,0,1050,390,0.002916666666666667,1
260000,1,2,1,32,0,5227,5000,0.020103846153846153,0
110000,1,2,2,32,0,64651,2941,0.5877363636363636,0
400000,1,2,1,32,0,271974,100000,0.679935,0
20000,1,3,1,32,1,15598,0,0.7799,1
170000,1,1,1,35,0,136460,4800,0.8027058823529412,0
70000,1,3,1,35,0,27915,3577,0.3987857142857143,0
210000,1,1,1,39,0,840,1665,0.004,0
10000,1,2,1,38,0,6798,1500,0.6798,1
780000,1,1,1,48,0,171459,10000,0.21981923076923077,0
420000,1,1,2,35,0,413076,15048,0.9835142857142857,0
280000,1,3,1,44,0,295786,15000,1.0563785714285714,0
50000,1,3,2,46,0,390,170,0.0078,0
50000,1,3,1,49,1,49206,3000,0.98412,1
60000,1,2,2,33,0,32961,1799,0.54935,0
20000,1,2,2,33,0,18330,1291,0.9165,0
170000,1,2,1,35,2,148655,6000,0.8744411764705883,1
330000,1,2,1,48,0,6051,8387,0.018336363636363637,0
30000,1,1,1,37,1,20829,2500,0.6943,1
350000,1,1,1,42,2,671,671,0.001917142857142857,1
290000,1,2,1,49,0,193650,4126,0.6677586206896552,0
50000,1,2,1,49,2,49943,0,0.99886,1
30000,1,2,1,38,0,18526,1500,0.6175333333333334,1
50000,1,2,3,37,0,50239,1799,1.00478,0
70000,1,3,2,39,0,63330,5024,0.9047142857142857,0
310000,1,1,1,33,1,232244,40,0.7491741935483871,0
220000,1,2,1,48,0,2858,1000,0.012990909090909091,0
360000,1,3,2,34,0,686,3821,0.0019055555555555555,0
140000,1,1,1,38,0,1110,24633,0.007928571428571429,0
200000,1,2,1,38,2,102272,5000,0.51136,1
20000,1,2,1,42,0,14310,1600,0.7155,1
290000,1,2,1,36,0,154923,6507,0.5342172413793104,0
300000,1,2,1,36,0,76382,115718,0.25460666666666665,0
200000,1,2,1,45,3,2500,0,0.0125,1
150000,1,1,2,32,0,76215,22365,0.5081,0
240000,1,2,2,39,0,177795,8576,0.7408125,0
450000,1,2,2,32,0,166295,5771,0.36954444444444445,0
20000,1,2,2,32,0,15121,1700,0.75605,0
50000,1,3,1,45,4,50419,0,1.00838,1
190000,1,2,1,33,0,98814,5000,0.5200736842105264,1
390000,1,1,1,41,0,250490,9506,0.6422820512820513,0
90000,1,1,2,36,0,91111,9400,1.0123444444444445,0
120000,1,2,1,39,0,93673,4375,0.7806083333333333,0
210000,1,1,2,33,0,396,396,0.0018857142857142857,0
500000,1,2,1,41,0,478623,14000,0.957246,0
320000,1,1,1,40,0,22155,10908,0.069234375,0
210000,1,1,2,39,0,22861,6536,0.10886190476190476,0
90000,1,2,2,38,2,89094,3000,0.9899333333333333,1
100000,1,2,2,34,1,-342,0,-0.00342,0
360000,1,2,1,37,1,0,0,0.0,0
40000,1,2,3,37,0,20774,1355,0.51935,0
80000,1,1,1,41,1,0,0,0.0,0
300000,1,1,2,34,1,2915,1813,0.009716666666666667,0
130000,1,3,1,43,0,1261,1705,0.0097,0
480000,1,1,1,41,1,0,0,0.0,0
320000,1,2,1,39,0,310243,0,0.969509375,0
330000,1,3,1,37,0,0,0,0.0,0
70000,2,1,2,38,0,63455,2057,0.9065,0
240000,1,2,2,46,0,262206,9200,1.092525,1
210000,1,3,2,32,0,204157,10059,0.9721761904761905,0
50000,1,2,1,47,0,390,390,0.0078,0
50000,1,1,1,39,0,8086,21012,0.16172,0
30000,1,2,1,38,0,17085,5000,0.5695,0
310000,1,2,1,38,0,23285,1058,0.07511290322580645,0
170000,1,2,1,39,0,91289,2486,0.5369941176470588,0
180000,1,2,1,39,1,0,0,0.0,0
330000,1,1,1,49,0,5813,65,0.017615151515151514,0
170000,1,1,1,34,0,53145,2005,0.31261764705882356,0
160000,1,1,2,33,2,101430,5000,0.6339375,0
50000,1,2,2,32,0,15276,4800,0.30552,1
60000,1,2,2,33,0,56221,3000,0.9370166666666667,0
500000,1,3,1,49,0,12536,28023,0.025072,0
230000,1,1,1,44,1,-213,5000,-0.0009260869565217391,0
180000,1,1,1,38,1,-47,0,-0.0002611111111111111,0
320000,1,1,1,40,0,8240,8240,0.02575,0
490000,1,1,1,39,0,189460,16405,0.3866530612244898,0
50000,1,2,1,33,0,22384,1320,0.44768,1
160000,1,3,1,33,0,25058,1344,0.1566125,0
220000,1,1,1,49,0,1410,580,0.006409090909090909,0
20000,1,2,1,46,0,7544,0,0.3772,1
200000,1,1,1,49,2,416,416,0.00208,0
300000,1,3,1,31,1,0,0,0.0,1
20000,1,3,1,36,3,1050,0,0.0525,1
200000,1,3,2,33,0,2810,7149,0.01405,0
140000,1,2,1,38,2,53797,2700,0.3842642857142857,1
150000,1,1,2,36,0,5856,4914,0.03904,0
160000,1,2,2,32,0,163695,7000,1.02309375,0
200000,1,1,1,34,0,466,1242,0.00233,0
20000,1,3,2,49,1,19481,0,0.97405,1
260000,1,2,2,32,1,3581,0,0.013773076923076923,0
260000,1,2,2,32,0,1198,1198,0.0046076923076923074,1
620000,1,2,1,42,0,75509,3500,0.12178870967741935,0
50000,1,1,1,37,0,37603,2000,0.75206,1
20000,1,2,1,32,0,390,390,0.0195,0
190000,1,2,2,32,0,6415,2000,0.03376315789473684,0
30000,1,2,1,38,1,24305,0,0.8101666666666667,1
160000,1,3,1,38,0,6763,1651,0.04226875,0
360000,1,2,1,40,0,12663,0,0.035175,0
20000,1,2,2,44,0,19157,1500,0.95785,0
150000,1,3,2,42,0,49728,5000,0.33152,0
400000,1,1,1,38,0,1751,7046,0.0043775,0
80000,1,3,1,43,1,0,0,0.0,0
260000,1,1,1,34,0,-40,0,-0.00015384615384615385,0
500000,1,2,1,38,0,6178,829,0.012356,0
240000,1,2,1,34,0,242805,10000,1.0116875,0
50000,1,2,1,37,2,49444,2306,0.98888,0
